kategori,gender,usia,plan,premi
konv_jalan,PRIA,82,Sapphire,12384700
konv_jalan,PRIA,82,Diamond Smart,22041500
konv_jalan,PRIA,82,Ruby Smart,22041500
konv_jalan,PRIA,82,Emerald Smart,12384700
konv_jalan,PRIA,82,Topaz Smart,12384700
konv_jalan,PRIA,82,Topaz ID Smart,12384700
konv_jalan,PRIA,82,Jade Smart,12384700
konv_jalan,PRIA,82,Jade ID Smart,12384700
konv_jalan,PRIA,83,Diamond,22041500
konv_jalan,PRIA,83,Ruby,22041500
konv_jalan,PRIA,83,Emerald,12384700
konv_jalan,PRIA,83,Topaz,12384700
konv_jalan,PRIA,83,Topaz ID,12384700
konv_jalan,PRIA,83,Jade,12384700
konv_jalan,PRIA,83,Jade ID,12384700
konv_jalan,PRIA,83,Sapphire,12384700
konv_jalan,PRIA,83,Diamond Smart,22041500
konv_jalan,PRIA,83,Ruby Smart,22041500
konv_jalan,PRIA,83,Emerald Smart,12384700
konv_jalan,PRIA,83,Topaz Smart,12384700
konv_jalan,PRIA,83,Topaz ID Smart,12384700
konv_jalan,PRIA,83,Jade Smart,12384700
konv_jalan,PRIA,83,Jade ID Smart,12384700
konv_jalan,PRIA,84,Diamond,22041500
konv_jalan,PRIA,84,Ruby,22041500
konv_jalan,PRIA,84,Emerald,12384700
konv_jalan,PRIA,84,Topaz,12384700
konv_jalan,PRIA,84,Topaz ID,12384700
konv_jalan,PRIA,84,Jade,12384700
konv_jalan,PRIA,84,Jade ID,12384700
konv_jalan,PRIA,84,Sapphire,12384700
konv_jalan,PRIA,84,Diamond Smart,22041500
konv_jalan,PRIA,84,Ruby Smart,22041500
konv_jalan,PRIA,84,Emerald Smart,12384700
konv_jalan,PRIA,84,Topaz Smart,12384700
konv_jalan,PRIA,84,Topaz ID Smart,12384700
konv_jalan,PRIA,84,Jade Smart,12384700
konv_jalan,PRIA,84,Jade ID Smart,12384700
konv_jalan,PRIA,85,Diamond,22041500
konv_jalan,PRIA,85,Ruby,22041500
konv_jalan,PRIA,85,Emerald,12384700
konv_jalan,PRIA,85,Topaz,12384700
konv_jalan,PRIA,85,Topaz ID,12384700
konv_jalan,PRIA,85,Jade,12384700
konv_jalan,PRIA,85,Jade ID,12384700
konv_jalan,PRIA,85,Sapphire,12384700
konv_jalan,PRIA,85,Diamond Smart,22041500
konv_jalan,PRIA,85,Ruby Smart,22041500
konv_jalan,PRIA,85,Emerald Smart,12384700
konv_jalan,PRIA,85,Topaz Smart,12384700
konv_jalan,PRIA,85,Topaz ID Smart,12384700
konv_jalan,PRIA,85,Jade Smart,12384700
konv_jalan,PRIA,85,Jade ID Smart,12384700
konv_jalan,WANITA,0,Diamond,12514500
konv_jalan,WANITA,0,Ruby,12514500
konv_jalan,WANITA,0,Emerald,11256300
konv_jalan,WANITA,0,Topaz,11256300
konv_jalan,WANITA,0,Topaz ID,11256300
konv_jalan,WANITA,0,Jade,11256300
konv_jalan,WANITA,0,Jade ID,11256300
konv_jalan,WANITA,0,Sapphire,11256300
konv_jalan,WANITA,0,Diamond Smart,12514500
konv_jalan,WANITA,0,Ruby Smart,12514500
konv_jalan,WANITA,0,Emerald Smart,11256300
konv_jalan,WANITA,0,Topaz Smart,11256300
konv_jalan,WANITA,0,Topaz ID Smart,11256300
konv_jalan,WANITA,0,Jade Smart,11256300
konv_jalan,WANITA,0,Jade ID Smart,11256300
konv_jalan,WANITA,1,Diamond,12026200
konv_jalan,WANITA,1,Ruby,12026200
konv_jalan,WANITA,1,Emerald,10817400
konv_jalan,WANITA,1,Topaz,10817400
konv_jalan,WANITA,1,Topaz ID,10817400
konv_jalan,WANITA,1,Jade,10817400
konv_jalan,WANITA,1,Jade ID,10817400
konv_jalan,WANITA,1,Sapphire,10817400
konv_jalan,WANITA,1,Diamond Smart,12026200
konv_jalan,WANITA,1,Ruby Smart,12026200
konv_jalan,WANITA,1,Emerald Smart,10817400
konv_jalan,WANITA,1,Topaz Smart,10817400
konv_jalan,WANITA,1,Topaz ID Smart,10817400
konv_jalan,WANITA,1,Jade Smart,10817400
konv_jalan,WANITA,1,Jade ID Smart,10817400
konv_jalan,WANITA,2,Diamond,8837300
konv_jalan,WANITA,2,Ruby,8837300
konv_jalan,WANITA,2,Emerald,7949500
konv_jalan,WANITA,2,Topaz,7949500
konv_jalan,WANITA,2,Topaz ID,7949500
konv_jalan,WANITA,2,Jade,7949500
konv_jalan,WANITA,2,Jade ID,7949500
konv_jalan,WANITA,2,Sapphire,7949500
konv_jalan,WANITA,2,Diamond Smart,8837300
konv_jalan,WANITA,2,Ruby Smart,8837300
konv_jalan,WANITA,2,Emerald Smart,7949500
konv_jalan,WANITA,2,Topaz Smart,7949500
konv_jalan,WANITA,2,Topaz ID Smart,7949500
konv_jalan,WANITA,2,Jade Smart,7949500
konv_jalan,WANITA,2,Jade ID Smart,7949500
konv_jalan,WANITA,3,Diamond,7241500
konv_jalan,WANITA,3,Ruby,7241500
konv_jalan,WANITA,3,Emerald,6513400
konv_jalan,WANITA,3,Topaz,6513400
konv_jalan,WANITA,3,Topaz ID,6513400
konv_jalan,WANITA,3,Jade,6513400
konv_jalan,WANITA,3,Jade ID,6513400
konv_jalan,WANITA,3,Sapphire,6513400
konv_jalan,WANITA,3,Diamond Smart,7241500
konv_jalan,WANITA,3,Ruby Smart,7241500
konv_jalan,WANITA,3,Emerald Smart,6513400
konv_jalan,WANITA,3,Topaz Smart,6513400
konv_jalan,WANITA,3,Topaz ID Smart,6513400
konv_jalan,WANITA,3,Jade Smart,6513400
konv_jalan,WANITA,3,Jade ID Smart,6513400
konv_jalan,WANITA,4,Diamond,6727700
konv_jalan,WANITA,4,Ruby,6727700
konv_jalan,WANITA,4,Emerald,6052500
konv_jalan,WANITA,4,Topaz,6052500
konv_jalan,WANITA,4,Topaz ID,6052500
konv_jalan,WANITA,4,Jade,6052500
konv_jalan,WANITA,4,Jade ID,6052500
konv_jalan,WANITA,4,Sapphire,6052500
konv_jalan,WANITA,4,Diamond Smart,6727700
konv_jalan,WANITA,4,Ruby Smart,6727700
konv_jalan,WANITA,4,Emerald Smart,6052500
konv_jalan,WANITA,4,Topaz Smart,6052500
konv_jalan,WANITA,4,Topaz ID Smart,6052500
konv_jalan,WANITA,4,Jade Smart,6052500
konv_jalan,WANITA,4,Jade ID Smart,6052500
konv_jalan,WANITA,5,Diamond,6530600
konv_jalan,WANITA,5,Ruby,6530600
konv_jalan,WANITA,5,Emerald,5875200
konv_jalan,WANITA,5,Topaz,5875200
konv_jalan,WANITA,5,Topaz ID,5875200
konv_jalan,WANITA,5,Jade,5875200
konv_jalan,WANITA,5,Jade ID,5875200
konv_jalan,WANITA,5,Sapphire,5875200
konv_jalan,WANITA,5,Diamond Smart,6530600
konv_jalan,WANITA,5,Ruby Smart,6530600
konv_jalan,WANITA,5,Emerald Smart,5875200
konv_jalan,WANITA,5,Topaz Smart,5875200
konv_jalan,WANITA,5,Topaz ID Smart,5875200
konv_jalan,WANITA,5,Jade Smart,5875200
konv_jalan,WANITA,5,Jade ID Smart,5875200
konv_jalan,WANITA,6,Diamond,4864700
konv_jalan,WANITA,6,Ruby,4864700
konv_jalan,WANITA,6,Emerald,4144400
konv_jalan,WANITA,6,Topaz,4144400
konv_jalan,WANITA,6,Topaz ID,4144400
konv_jalan,WANITA,6,Jade,4144400
konv_jalan,WANITA,6,Jade ID,4144400
konv_jalan,WANITA,6,Sapphire,4144400
konv_jalan,WANITA,6,Diamond Smart,4864700
konv_jalan,WANITA,6,Ruby Smart,4864700
konv_jalan,WANITA,6,Emerald Smart,4144400
konv_jalan,WANITA,6,Topaz Smart,4144400
konv_jalan,WANITA,6,Topaz ID Smart,4144400
konv_jalan,WANITA,6,Jade Smart,4144400
konv_jalan,WANITA,6,Jade ID Smart,4144400
konv_jalan,WANITA,7,Diamond,4864700
konv_jalan,WANITA,7,Ruby,4864700
konv_jalan,WANITA,7,Emerald,4144400
konv_jalan,WANITA,7,Topaz,4144400
konv_jalan,WANITA,7,Topaz ID,4144400
konv_jalan,WANITA,7,Jade,4144400
konv_jalan,WANITA,7,Jade ID,4144400
konv_jalan,WANITA,7,Sapphire,4144400
konv_jalan,WANITA,7,Diamond Smart,4864700
konv_jalan,WANITA,7,Ruby Smart,4864700
konv_jalan,WANITA,7,Emerald Smart,4144400
konv_jalan,WANITA,7,Topaz Smart,4144400
konv_jalan,WANITA,7,Topaz ID Smart,4144400
konv_jalan,WANITA,7,Jade Smart,4144400
konv_jalan,WANITA,7,Jade ID Smart,4144400
konv_jalan,WANITA,8,Diamond,4864700
konv_jalan,WANITA,8,Ruby,4864700
konv_jalan,WANITA,8,Emerald,4144400
konv_jalan,WANITA,8,Topaz,4144400
konv_jalan,WANITA,8,Topaz ID,4144400
konv_jalan,WANITA,8,Jade,4144400
konv_jalan,WANITA,8,Jade ID,4144400
konv_jalan,WANITA,8,Sapphire,4144400
konv_jalan,WANITA,8,Diamond Smart,4864700
konv_jalan,WANITA,8,Ruby Smart,4864700
konv_jalan,WANITA,8,Emerald Smart,4144400
konv_jalan,WANITA,8,Topaz Smart,4144400
konv_jalan,WANITA,8,Topaz ID Smart,4144400
konv_jalan,WANITA,8,Jade Smart,4144400
konv_jalan,WANITA,8,Jade ID Smart,4144400
konv_jalan,WANITA,9,Diamond,4864700
konv_jalan,WANITA,9,Ruby,4864700
konv_jalan,WANITA,9,Emerald,4144400
konv_jalan,WANITA,9,Topaz,4144400
konv_jalan,WANITA,9,Topaz ID,4144400
konv_jalan,WANITA,9,Jade,4144400
konv_jalan,WANITA,9,Jade ID,4144400
konv_jalan,WANITA,9,Sapphire,4144400
konv_jalan,WANITA,9,Diamond Smart,4864700
konv_jalan,WANITA,9,Ruby Smart,4864700
konv_jalan,WANITA,9,Emerald Smart,4144400
konv_jalan,WANITA,9,Topaz Smart,4144400
konv_jalan,WANITA,9,Topaz ID Smart,4144400
konv_jalan,WANITA,9,Jade Smart,4144400
konv_jalan,WANITA,9,Jade ID Smart,4144400
konv_jalan,WANITA,10,Diamond,4864700
konv_jalan,WANITA,10,Ruby,4864700
konv_jalan,WANITA,10,Emerald,4144400
konv_jalan,WANITA,10,Topaz,4144400
konv_jalan,WANITA,10,Topaz ID,4144400
konv_jalan,WANITA,10,Jade,4144400
konv_jalan,WANITA,10,Jade ID,4144400
konv_jalan,WANITA,10,Sapphire,4144400
konv_jalan,WANITA,10,Diamond Smart,4864700
konv_jalan,WANITA,10,Ruby Smart,4864700
konv_jalan,WANITA,10,Emerald Smart,4144400
konv_jalan,WANITA,10,Topaz Smart,4144400
konv_jalan,WANITA,10,Topaz ID Smart,4144400
konv_jalan,WANITA,10,Jade Smart,4144400
konv_jalan,WANITA,10,Jade ID Smart,4144400
konv_jalan,WANITA,11,Diamond,4864700
konv_jalan,WANITA,11,Ruby,4864700
konv_jalan,WANITA,11,Emerald,4144400
konv_jalan,WANITA,11,Topaz,4144400
konv_jalan,WANITA,11,Topaz ID,4144400
konv_jalan,WANITA,11,Jade,4144400
konv_jalan,WANITA,11,Jade ID,4144400
konv_jalan,WANITA,11,Sapphire,4144400
konv_jalan,WANITA,11,Diamond Smart,4864700
konv_jalan,WANITA,11,Ruby Smart,4864700
konv_jalan,WANITA,11,Emerald Smart,4144400
konv_jalan,WANITA,11,Topaz Smart,4144400
konv_jalan,WANITA,11,Topaz ID Smart,4144400
konv_jalan,WANITA,11,Jade Smart,4144400
konv_jalan,WANITA,11,Jade ID Smart,4144400
konv_jalan,WANITA,12,Diamond,4864700
konv_jalan,WANITA,12,Ruby,4864700
konv_jalan,WANITA,12,Emerald,4144400
konv_jalan,WANITA,12,Topaz,4144400
konv_jalan,WANITA,12,Topaz ID,4144400
konv_jalan,WANITA,12,Jade,4144400
konv_jalan,WANITA,12,Jade ID,4144400
konv_jalan,WANITA,12,Sapphire,4144400
konv_jalan,WANITA,12,Diamond Smart,4864700
konv_jalan,WANITA,12,Ruby Smart,4864700
konv_jalan,WANITA,12,Emerald Smart,4144400
konv_jalan,WANITA,12,Topaz Smart,4144400
konv_jalan,WANITA,12,Topaz ID Smart,4144400
konv_jalan,WANITA,12,Jade Smart,4144400
konv_jalan,WANITA,12,Jade ID Smart,4144400
konv_jalan,WANITA,13,Diamond,4864700
konv_jalan,WANITA,13,Ruby,4864700
konv_jalan,WANITA,13,Emerald,4144400
konv_jalan,WANITA,13,Topaz,4144400
konv_jalan,WANITA,13,Topaz ID,4144400
konv_jalan,WANITA,13,Jade,4144400
konv_jalan,WANITA,13,Jade ID,4144400
konv_jalan,WANITA,13,Sapphire,4144400
konv_jalan,WANITA,13,Diamond Smart,4864700
konv_jalan,WANITA,13,Ruby Smart,4864700
konv_jalan,WANITA,13,Emerald Smart,4144400
konv_jalan,WANITA,13,Topaz Smart,4144400
konv_jalan,WANITA,13,Topaz ID Smart,4144400
konv_jalan,WANITA,13,Jade Smart,4144400
konv_jalan,WANITA,13,Jade ID Smart,4144400
konv_jalan,WANITA,14,Diamond,4864700
konv_jalan,WANITA,14,Ruby,4864700
konv_jalan,WANITA,14,Emerald,4144400
konv_jalan,WANITA,14,Topaz,4144400
konv_jalan,WANITA,14,Topaz ID,4144400
konv_jalan,WANITA,14,Jade,4144400
konv_jalan,WANITA,14,Jade ID,4144400
konv_jalan,WANITA,14,Sapphire,4144400
konv_jalan,WANITA,14,Diamond Smart,4864700
konv_jalan,WANITA,14,Ruby Smart,4864700
konv_jalan,WANITA,14,Emerald Smart,4144400
konv_jalan,WANITA,14,Topaz Smart,4144400
konv_jalan,WANITA,14,Topaz ID Smart,4144400
konv_jalan,WANITA,14,Jade Smart,4144400
konv_jalan,WANITA,14,Jade ID Smart,4144400
konv_jalan,WANITA,15,Diamond,4864700
konv_jalan,WANITA,15,Ruby,4864700
konv_jalan,WANITA,15,Emerald,4144400
konv_jalan,WANITA,15,Topaz,4144400
konv_jalan,WANITA,15,Topaz ID,4144400
konv_jalan,WANITA,15,Jade,4144400
konv_jalan,WANITA,15,Jade ID,4144400
konv_jalan,WANITA,15,Sapphire,4144400
konv_jalan,WANITA,15,Diamond Smart,4864700
konv_jalan,WANITA,15,Ruby Smart,4864700
konv_jalan,WANITA,15,Emerald Smart,4144400
konv_jalan,WANITA,15,Topaz Smart,4144400
konv_jalan,WANITA,15,Topaz ID Smart,4144400
konv_jalan,WANITA,15,Jade Smart,4144400
konv_jalan,WANITA,15,Jade ID Smart,4144400
konv_jalan,WANITA,16,Diamond,4864700
konv_jalan,WANITA,16,Ruby,4864700
konv_jalan,WANITA,16,Emerald,4144400
konv_jalan,WANITA,16,Topaz,4144400
konv_jalan,WANITA,16,Topaz ID,4144400
konv_jalan,WANITA,16,Jade,4144400
konv_jalan,WANITA,16,Jade ID,4144400
konv_jalan,WANITA,16,Sapphire,4144400
konv_jalan,WANITA,16,Diamond Smart,4864700
konv_jalan,WANITA,16,Ruby Smart,4864700
konv_jalan,WANITA,16,Emerald Smart,4144400
konv_jalan,WANITA,16,Topaz Smart,4144400
konv_jalan,WANITA,16,Topaz ID Smart,4144400
konv_jalan,WANITA,16,Jade Smart,4144400
konv_jalan,WANITA,16,Jade ID Smart,4144400
konv_jalan,WANITA,17,Diamond,4864700
konv_jalan,WANITA,17,Ruby,4864700
konv_jalan,WANITA,17,Emerald,4144400
konv_jalan,WANITA,17,Topaz,4144400
konv_jalan,WANITA,17,Topaz ID,4144400
konv_jalan,WANITA,17,Jade,4144400
konv_jalan,WANITA,17,Jade ID,4144400
konv_jalan,WANITA,17,Sapphire,4144400
konv_jalan,WANITA,17,Diamond Smart,4864700
konv_jalan,WANITA,17,Ruby Smart,4864700
konv_jalan,WANITA,17,Emerald Smart,4144400
konv_jalan,WANITA,17,Topaz Smart,4144400
konv_jalan,WANITA,17,Topaz ID Smart,4144400
konv_jalan,WANITA,17,Jade Smart,4144400
konv_jalan,WANITA,17,Jade ID Smart,4144400
konv_jalan,WANITA,18,Diamond,4864700
konv_jalan,WANITA,18,Ruby,4864700
konv_jalan,WANITA,18,Emerald,4144400
konv_jalan,WANITA,18,Topaz,4144400
konv_jalan,WANITA,18,Topaz ID,4144400
konv_jalan,WANITA,18,Jade,4144400
konv_jalan,WANITA,18,Jade ID,4144400
konv_jalan,WANITA,18,Sapphire,4144400
konv_jalan,WANITA,18,Diamond Smart,4864700
konv_jalan,WANITA,18,Ruby Smart,4864700
konv_jalan,WANITA,18,Emerald Smart,4144400
konv_jalan,WANITA,18,Topaz Smart,4144400
konv_jalan,WANITA,18,Topaz ID Smart,4144400
konv_jalan,WANITA,18,Jade Smart,4144400
konv_jalan,WANITA,18,Jade ID Smart,4144400
konv_jalan,WANITA,19,Diamond,4864700
konv_jalan,WANITA,19,Ruby,4864700
konv_jalan,WANITA,19,Emerald,4144400
konv_jalan,WANITA,19,Topaz,4144400
konv_jalan,WANITA,19,Topaz ID,4144400
konv_jalan,WANITA,19,Jade,4144400
konv_jalan,WANITA,19,Jade ID,4144400
konv_jalan,WANITA,19,Sapphire,4144400
konv_jalan,WANITA,19,Diamond Smart,4864700
konv_jalan,WANITA,19,Ruby Smart,4864700
konv_jalan,WANITA,19,Emerald Smart,4144400
konv_jalan,WANITA,19,Topaz Smart,4144400
konv_jalan,WANITA,19,Topaz ID Smart,4144400
konv_jalan,WANITA,19,Jade Smart,4144400
konv_jalan,WANITA,19,Jade ID Smart,4144400
konv_jalan,WANITA,20,Diamond,4864700
konv_jalan,WANITA,20,Ruby,4864700
konv_jalan,WANITA,20,Emerald,4144400
konv_jalan,WANITA,20,Topaz,4144400
konv_jalan,WANITA,20,Topaz ID,4144400
konv_jalan,WANITA,20,Jade,4144400
konv_jalan,WANITA,20,Jade ID,4144400
konv_jalan,WANITA,20,Sapphire,4144400
konv_jalan,WANITA,20,Diamond Smart,4864700
konv_jalan,WANITA,20,Ruby Smart,4864700
konv_jalan,WANITA,20,Emerald Smart,4144400
konv_jalan,WANITA,20,Topaz Smart,4144400
konv_jalan,WANITA,20,Topaz ID Smart,4144400
konv_jalan,WANITA,20,Jade Smart,4144400
konv_jalan,WANITA,20,Jade ID Smart,4144400
konv_jalan,WANITA,21,Diamond,4864700
konv_jalan,WANITA,21,Ruby,4864700
konv_jalan,WANITA,21,Emerald,4144400
konv_jalan,WANITA,21,Topaz,4144400
konv_jalan,WANITA,21,Topaz ID,4144400
konv_jalan,WANITA,21,Jade,4144400
konv_jalan,WANITA,21,Jade ID,4144400
konv_jalan,WANITA,21,Sapphire,4144400
konv_jalan,WANITA,21,Diamond Smart,4864700
konv_jalan,WANITA,21,Ruby Smart,4864700
konv_jalan,WANITA,21,Emerald Smart,4144400
konv_jalan,WANITA,21,Topaz Smart,4144400
konv_jalan,WANITA,21,Topaz ID Smart,4144400
konv_jalan,WANITA,21,Jade Smart,4144400
konv_jalan,WANITA,21,Jade ID Smart,4144400
konv_jalan,WANITA,22,Diamond,4864700
konv_jalan,WANITA,22,Ruby,4864700
konv_jalan,WANITA,22,Emerald,4144400
konv_jalan,WANITA,22,Topaz,4144400
konv_jalan,WANITA,22,Topaz ID,4144400
konv_jalan,WANITA,22,Jade,4144400
konv_jalan,WANITA,22,Jade ID,4144400
konv_jalan,WANITA,22,Sapphire,4144400
konv_jalan,WANITA,22,Diamond Smart,4864700
konv_jalan,WANITA,22,Ruby Smart,4864700
konv_jalan,WANITA,22,Emerald Smart,4144400
konv_jalan,WANITA,22,Topaz Smart,4144400
konv_jalan,WANITA,22,Topaz ID Smart,4144400
konv_jalan,WANITA,22,Jade Smart,4144400
konv_jalan,WANITA,22,Jade ID Smart,4144400
konv_jalan,WANITA,23,Diamond,4864700
konv_jalan,WANITA,23,Ruby,4864700
konv_jalan,WANITA,23,Emerald,4144400
konv_jalan,WANITA,23,Topaz,4144400
konv_jalan,WANITA,23,Topaz ID,4144400
konv_jalan,WANITA,23,Jade,4144400
konv_jalan,WANITA,23,Jade ID,4144400
konv_jalan,WANITA,23,Sapphire,4144400
konv_jalan,WANITA,23,Diamond Smart,4864700
konv_jalan,WANITA,23,Ruby Smart,4864700
konv_jalan,WANITA,23,Emerald Smart,4144400
konv_jalan,WANITA,23,Topaz Smart,4144400
konv_jalan,WANITA,23,Topaz ID Smart,4144400
konv_jalan,WANITA,23,Jade Smart,4144400
konv_jalan,WANITA,23,Jade ID Smart,4144400
konv_jalan,WANITA,24,Diamond,4864700
konv_jalan,WANITA,24,Ruby,4864700
konv_jalan,WANITA,24,Emerald,4144400
konv_jalan,WANITA,24,Topaz,4144400
konv_jalan,WANITA,24,Topaz ID,4144400
konv_jalan,WANITA,24,Jade,4144400
konv_jalan,WANITA,24,Jade ID,4144400
konv_jalan,WANITA,24,Sapphire,4144400
konv_jalan,WANITA,24,Diamond Smart,4864700
konv_jalan,WANITA,24,Ruby Smart,4864700
konv_jalan,WANITA,24,Emerald Smart,4144400
konv_jalan,WANITA,24,Topaz Smart,4144400
konv_jalan,WANITA,24,Topaz ID Smart,4144400
konv_jalan,WANITA,24,Jade Smart,4144400
konv_jalan,WANITA,24,Jade ID Smart,4144400
konv_jalan,WANITA,25,Diamond,4864700
konv_jalan,WANITA,25,Ruby,4864700
konv_jalan,WANITA,25,Emerald,4144400
konv_jalan,WANITA,25,Topaz,4144400
konv_jalan,WANITA,25,Topaz ID,4144400
konv_jalan,WANITA,25,Jade,4144400
konv_jalan,WANITA,25,Jade ID,4144400
konv_jalan,WANITA,25,Sapphire,4144400
konv_jalan,WANITA,25,Diamond Smart,4864700
konv_jalan,WANITA,25,Ruby Smart,4864700
konv_jalan,WANITA,25,Emerald Smart,4144400
konv_jalan,WANITA,25,Topaz Smart,4144400
konv_jalan,WANITA,25,Topaz ID Smart,4144400
konv_jalan,WANITA,25,Jade Smart,4144400
konv_jalan,WANITA,25,Jade ID Smart,4144400
konv_jalan,WANITA,26,Diamond,4864700
konv_jalan,WANITA,26,Ruby,4864700
konv_jalan,WANITA,26,Emerald,4144400
konv_jalan,WANITA,26,Topaz,4144400
konv_jalan,WANITA,26,Topaz ID,4144400
konv_jalan,WANITA,26,Jade,4144400
konv_jalan,WANITA,26,Jade ID,4144400
konv_jalan,WANITA,26,Sapphire,4144400
konv_jalan,WANITA,26,Diamond Smart,4864700
konv_jalan,WANITA,26,Ruby Smart,4864700
konv_jalan,WANITA,26,Emerald Smart,4144400
konv_jalan,WANITA,26,Topaz Smart,4144400
konv_jalan,WANITA,26,Topaz ID Smart,4144400
konv_jalan,WANITA,26,Jade Smart,4144400
konv_jalan,WANITA,26,Jade ID Smart,4144400
konv_jalan,WANITA,27,Diamond,4864700
konv_jalan,WANITA,27,Ruby,4864700
konv_jalan,WANITA,27,Emerald,4144400
konv_jalan,WANITA,27,Topaz,4144400
konv_jalan,WANITA,27,Topaz ID,4144400
konv_jalan,WANITA,27,Jade,4144400
konv_jalan,WANITA,27,Jade ID,4144400
konv_jalan,WANITA,27,Sapphire,4144400
konv_jalan,WANITA,27,Diamond Smart,4864700
konv_jalan,WANITA,27,Ruby Smart,4864700
konv_jalan,WANITA,27,Emerald Smart,4144400
konv_jalan,WANITA,27,Topaz Smart,4144400
konv_jalan,WANITA,27,Topaz ID Smart,4144400
konv_jalan,WANITA,27,Jade Smart,4144400
konv_jalan,WANITA,27,Jade ID Smart,4144400
konv_jalan,WANITA,28,Diamond,4864700
konv_jalan,WANITA,28,Ruby,4864700
konv_jalan,WANITA,28,Emerald,4144400
konv_jalan,WANITA,28,Topaz,4144400
konv_jalan,WANITA,28,Topaz ID,4144400
konv_jalan,WANITA,28,Jade,4144400
konv_jalan,WANITA,28,Jade ID,4144400
konv_jalan,WANITA,28,Sapphire,4144400
konv_jalan,WANITA,28,Diamond Smart,4864700
konv_jalan,WANITA,28,Ruby Smart,4864700
konv_jalan,WANITA,28,Emerald Smart,4144400
konv_jalan,WANITA,28,Topaz Smart,4144400
konv_jalan,WANITA,28,Topaz ID Smart,4144400
konv_jalan,WANITA,28,Jade Smart,4144400
konv_jalan,WANITA,28,Jade ID Smart,4144400
konv_jalan,WANITA,29,Diamond,4864700
konv_jalan,WANITA,29,Ruby,4864700
konv_jalan,WANITA,29,Emerald,4144400
konv_jalan,WANITA,29,Topaz,4144400
konv_jalan,WANITA,29,Topaz ID,4144400
konv_jalan,WANITA,29,Jade,4144400
konv_jalan,WANITA,29,Jade ID,4144400
konv_jalan,WANITA,29,Sapphire,4144400
konv_jalan,WANITA,29,Diamond Smart,4864700
konv_jalan,WANITA,29,Ruby Smart,4864700
konv_jalan,WANITA,29,Emerald Smart,4144400
konv_jalan,WANITA,29,Topaz Smart,4144400
konv_jalan,WANITA,29,Topaz ID Smart,4144400
konv_jalan,WANITA,29,Jade Smart,4144400
konv_jalan,WANITA,29,Jade ID Smart,4144400
konv_jalan,WANITA,30,Diamond,4864700
konv_jalan,WANITA,30,Ruby,4864700
konv_jalan,WANITA,30,Emerald,4144400
konv_jalan,WANITA,30,Topaz,4144400
konv_jalan,WANITA,30,Topaz ID,4144400
konv_jalan,WANITA,30,Jade,4144400
konv_jalan,WANITA,30,Jade ID,4144400
konv_jalan,WANITA,30,Sapphire,4144400
konv_jalan,WANITA,30,Diamond Smart,4864700
konv_jalan,WANITA,30,Ruby Smart,4864700
konv_jalan,WANITA,30,Emerald Smart,4144400
konv_jalan,WANITA,30,Topaz Smart,4144400
konv_jalan,WANITA,30,Topaz ID Smart,4144400
konv_jalan,WANITA,30,Jade Smart,4144400
konv_jalan,WANITA,30,Jade ID Smart,4144400
konv_jalan,WANITA,31,Diamond,4864700
konv_jalan,WANITA,31,Ruby,4864700
konv_jalan,WANITA,31,Emerald,4144400
konv_jalan,WANITA,31,Topaz,4144400
konv_jalan,WANITA,31,Topaz ID,4144400
konv_jalan,WANITA,31,Jade,4144400
konv_jalan,WANITA,31,Jade ID,4144400
konv_jalan,WANITA,31,Sapphire,4144400
konv_jalan,WANITA,31,Diamond Smart,4864700
konv_jalan,WANITA,31,Ruby Smart,4864700
konv_jalan,WANITA,31,Emerald Smart,4144400
konv_jalan,WANITA,31,Topaz Smart,4144400
konv_jalan,WANITA,31,Topaz ID Smart,4144400
konv_jalan,WANITA,31,Jade Smart,4144400
konv_jalan,WANITA,31,Jade ID Smart,4144400
konv_jalan,WANITA,32,Diamond,4864700
konv_jalan,WANITA,32,Ruby,4864700
konv_jalan,WANITA,32,Emerald,4144400
konv_jalan,WANITA,32,Topaz,4144400
konv_jalan,WANITA,32,Topaz ID,4144400
konv_jalan,WANITA,32,Jade,4144400
konv_jalan,WANITA,32,Jade ID,4144400
konv_jalan,WANITA,32,Sapphire,4144400
konv_jalan,WANITA,32,Diamond Smart,4864700
konv_jalan,WANITA,32,Ruby Smart,4864700
konv_jalan,WANITA,32,Emerald Smart,4144400
konv_jalan,WANITA,32,Topaz Smart,4144400
konv_jalan,WANITA,32,Topaz ID Smart,4144400
konv_jalan,WANITA,32,Jade Smart,4144400
konv_jalan,WANITA,32,Jade ID Smart,4144400
konv_jalan,WANITA,33,Diamond,4864700
konv_jalan,WANITA,33,Ruby,4864700
konv_jalan,WANITA,33,Emerald,4144400
konv_jalan,WANITA,33,Topaz,4144400
konv_jalan,WANITA,33,Topaz ID,4144400
konv_jalan,WANITA,33,Jade,4144400
konv_jalan,WANITA,33,Jade ID,4144400
konv_jalan,WANITA,33,Sapphire,4144400
konv_jalan,WANITA,33,Diamond Smart,4864700
konv_jalan,WANITA,33,Ruby Smart,4864700
konv_jalan,WANITA,33,Emerald Smart,4144400
konv_jalan,WANITA,33,Topaz Smart,4144400
konv_jalan,WANITA,33,Topaz ID Smart,4144400
konv_jalan,WANITA,33,Jade Smart,4144400
konv_jalan,WANITA,33,Jade ID Smart,4144400
konv_jalan,WANITA,34,Diamond,4864700
konv_jalan,WANITA,34,Ruby,4864700
